sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country,sale_month,sale_year,days_to_expiry,days_since_restock
SYN07275,P1024,Vitamin C 500mg,supplement,NutriHealth Inc,VIT-24B-024,2026-03-31,2025-03-25,116,10,2025-04-08,7.174278603667437,71.74,ST024,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,4,2025,-2,373
SYN07276,P1011,Melatonin 5mg,supplement,NutriHealth Inc,MEL-24M-011,2025-11-27,2024-11-01,69,5,2024-11-08,8.985507394762411,44.93,ST011,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301,USA,11,2024,-126,517
SYN07278,P1082,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-25B,2028-12-06,2027-10-30,101,9,2027-11-11,16.77109253859248,150.94,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502,USA,11,2027,979,-576
SYN07279,P1116,Tdap Vaccine 2027,vaccine,Vaxilife,TDAP-27A,2028-11-06,2027-09-27,608,250,2027-10-06,19.643255132141977,4910.81,ST041,Vaccine Depot,4201 Health Pkwy,Dallas,TX,75231,USA,10,2027,949,-543
SYN07280,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2026-01-26,2024-11-29,75,3,2024-12-07,12.911384409967072,38.73,ST002,Care Max,200 Main Ave,Raleigh,NC,27601,USA,12,2024,-66,489
SYN07281,P1112,Metformin 500mg,other,GlucoWell,MET-24A,2028-01-27,2027-02-04,194,11,2027-02-10,9.044636591139676,99.49,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,2,2027,665,-308
SYN07282,P1069,Estradiol 1mg,hormone,ThyroGenix,EST-25A,2028-07-15,2027-06-01,11,3,2027-06-24,43.74637230520035,131.24,ST031,RxDirect,2501 6th Ave,Tacoma,WA,98406,USA,6,2027,835,-425
SYN07283,P1042,Hydroxyzine 10mg,antihistamine,AllergyFree Ltd,HYZ-24C-042,2026-04-23,2025-02-08,54,3,2025-02-24,16.12700988610868,48.38,ST041,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,2,2025,21,418
SYN07284,P1015,Loratadine 10mg,antihistamine,AllergyFree Ltd,LOR-24C-015,2026-04-26,2025-03-25,58,4,2025-03-26,14.323172671672909,57.29,ST015,Wellbeing Pharmacy,2012 Lakeside Dr,Madison,WI,53703,USA,3,2025,24,373
SYN07285,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2028-01-20,2027-01-05,71,5,2027-01-03,8.56859990456667,42.84,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,1,2027,658,-278
SYN07286,P1641,Claritin-D 24 Hour,antihistamine,AllergyFree Labs,CLAR-2401V,2025-10-15,2024-09-30,73,9,2024-10-15,18.423278671817084,165.81,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,10,2024,-169,549
SYN07287,P1020,Fish Oil 1000mg,supplement,NutriHealth Inc,FIS-24F-020,2026-08-02,2025-06-23,89,8,2025-07-04,10.26030268018191,82.08,ST020,Oceanview Pharmacy,101 Beach Dr,San Diego,CA,92101,USA,7,2025,122,283
SYN07288,P1205,Metformin 500mg,antidiabetic,GlucoLabs,METF-2405B,2026-06-17,2024-06-26,182,11,2024-07-13,8.936487950310864,98.3,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,7,2024,76,645
SYN07289,P1028,Simvastatin 20mg,statin,MediCore Labs,SIM-24S-028,2026-09-26,2025-09-13,107,6,2025-09-28,9.61935263443237,57.72,ST028,Lakeside Pharmacy,113 Lakeside Dr,Rochester,NY,14614,USA,9,2025,177,201
SYN07290,P1007,Levothyroxine 88mcg,hormone,EndoLife Corp,LEV-23Y-007,2025-09-26,2024-09-15,11,1,2024-10-04,39.7588601528332,39.76,ST007,SpecialtyRx,210 Medical Pkwy,Cleveland,OH,44114,USA,10,2024,-188,564
SYN07291,P1313,Vitamin D3 2000 IU,supplement,NutriHealth Inc,VITD-24C,2027-10-05,2026-10-01,161,9,2026-10-11,10.731431273870092,96.58,ST035,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,10,2026,551,-182
SYN07292,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-08-17,2025-07-28,57,3,2025-07-26,11.145876113110363,33.44,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,7,2025,137,248
SYN07293,P1087,Prednisone 20mg,other,Sterix Pharma,PRED-25A,2028-09-01,2027-07-05,57,6,2027-07-17,13.831409263144058,82.99,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,7,2027,883,-459
SYN07294,P1411,Influenza Vaccine 2024,vaccine,MedVax Labs,FLU-2024B,2026-01-05,2024-09-01,322,84,2024-11-07,17.18799727713528,1443.79,ST027,WellSpring Clinic,4850 Lakeview Dr,Madison,WI,53705,USA,11,2024,-87,578
SYN07295,P1021,Aspirin 81mg,analgesic,HealWell Pharma,ASP-25B,2028-02-13,2027-01-26,108,3,2027-03-16,5.767365239288033,17.3,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,682,-299
SYN07296,P1033,Multivitamin Gummies,supplement,NutriHealth Inc.,MVG-25A,2028-01-25,2027-01-14,28,3,2027-02-07,7.557633384827459,22.67,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,2,2027,663,-287
SYN07297,P1047,Calcium 1200mg,supplement,NutriHealth Inc,CAL-24D-047,2026-07-29,2025-07-30,55,6,2025-08-13,12.683736273939097,76.1,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,8,2025,118,246
SYN07299,P1031,Magnesium Citrate 200mg,supplement,NutriHealth Inc.,MAGC-24B,2027-12-14,2026-11-29,47,2,2027-01-17,9.354918307156842,18.71,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,1,2027,621,-241
SYN07300,P1205,Metformin 500mg,antidiabetic,GlucoLabs,METF-2405B,2026-06-16,2024-06-28,180,10,2024-07-21,8.96433550541591,89.64,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,7,2024,75,643
SYN07301,P1318,Simvastatin 20mg,lipid-lowering,CardioGen,SIMV-2403E,2026-07-15,2024-06-05,63,9,2024-06-20,11.36237930386874,102.26,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,6,2024,104,666
SYN07302,P1549,Rosuvastatin 10mg,lipid-lowering,CardioGen,ROS-2402B,2026-02-19,2024-03-03,84,5,2024-03-03,22.58885222297044,112.94,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,-42,760
SYN07303,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-02-11,2026-02-28,164,9,2026-03-04,13.913643493605733,125.22,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,3,2026,315,33
SYN07304,P1044,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24A-044,2026-12-17,2025-11-02,147,8,2025-11-23,9.75690901510902,78.06,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2025,259,151
SYN07305,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-10-29,2024-10-17,122,2,2024-11-04,8.351637546781221,16.7,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2024,-155,532
SYN07306,P1124,Pneumococcal Vaccine,vaccine,Vaxilife,PNEU-27A,2029-01-23,2027-10-31,1001,400,2027-11-16,22.80984674091846,9123.94,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,11,2027,1027,-577
SYN07307,P1225,Prednisone 10mg,hormone,PharmaGenix,PRE-24X,2027-09-23,2026-10-25,11,2,2027-02-16,46.84031140736593,93.68,ST026,Metro Medical,350 8th Ave,New York,NY,10011,USA,2,2027,539,-206
SYN07308,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-11-25,2024-10-17,112,3,2024-11-04,8.301851955392005,24.91,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2024,-128,532
SYN07309,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-02-02,2027-02-19,29,1,2027-03-04,7.218159747514092,7.22,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,671,-323
SYN07310,P1277,Insulin Glargine,hormone,PharmaGenix,INS-24G,2027-12-14,2026-12-13,21,1,2027-01-05,132.2686086400899,132.27,ST031,ExpressRx,390 Pine St,Seattle,WA,98101,USA,1,2027,621,-255
SYN07311,P1040,Influenza Vaccine,vaccine,BioShield,FLU-24V-040,2026-02-01,2024-09-14,346,61,2024-09-28,19.326290913574542,1178.9,ST040,Giant Chemist,450 Union Ave,Seattle,WA,98101,USA,9,2024,-60,565
SYN07312,P1623,Omega-3 Fish Oil,supplement,NutriHealth,OMG3-2402Q,2026-02-23,2024-02-06,110,5,2024-02-08,14.375740685167344,71.88,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,2,2024,-38,786
SYN07314,P1032,Clopidogrel 75mg,antiplatelet,HealWell Pharma,CLO-24C-032,2026-05-19,2025-03-17,56,2,2025-04-03,20.544596079698533,41.09,ST032,Care Max,200 Main Ave,Raleigh,NC,27601,USA,4,2025,47,381
SYN07315,P1514,Albuterol Inhaler,bronchodilator,Airways Pharmaceuticals,ALB-2403A,2025-08-27,2024-08-14,45,2,2024-08-19,21.30320471235685,42.61,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,8,2024,-218,596
SYN07316,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-02-01,2027-02-12,39,2,2027-03-03,6.964786295227582,13.93,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,670,-316
SYN07317,P1112,Metformin 500mg,other,GlucoWell,MET-24A,2028-01-12,2027-01-28,199,12,2027-02-04,9.32529799325843,111.9,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,2,2027,650,-301
SYN07318,P1344,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-24A,2027-06-27,2026-06-19,76,5,2026-06-21,18.582079519913364,92.91,ST038,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101,USA,6,2026,451,-78
SYN07319,P1035,Esomeprazole 40mg,antacid,Digestive Solutions,ESO-23E-035,2026-04-20,2025-03-21,76,4,2025-04-01,15.467990405373104,61.87,ST035,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,4,2025,18,377
SYN07320,P1027,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-23D-027,2026-08-04,2025-07-08,55,2,2025-07-03,16.04759309683905,32.1,ST027,Harbor Pharmacy,404 Harbor St,Boston,MA,2109,USA,7,2025,124,268
SYN07321,P1005,Calcium 600mg,supplement,NutriHealth Inc,CAL-24D-005,2026-08-06,2025-07-26,102,7,2025-08-14,9.571955923477088,67.0,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,8,2025,126,250
SYN07323,P1051,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-23C,2025-10-29,2024-08-21,55,7,2025-03-25,8.357251905814504,58.5,ST021,HealthFirst Pharmacy,123 Elm St,Nashville,TN,37209,USA,3,2025,-155,589
SYN07324,P1313,Vitamin D3 2000 IU,supplement,NutriHealth Inc,VITD-24C,2027-09-27,2026-10-03,173,11,2026-10-08,11.516664229405508,126.68,ST035,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,10,2026,543,-184
SYN07325,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-03-13,2025-01-31,106,7,2025-02-13,7.76870358234194,54.38,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,-20,426
SYN07326,P1010,Ranitidine 150mg,antacid,Digestive Solutions,RAN-23R-010,2025-12-21,2024-11-20,2009,149,2024-12-16,2.7998577845828923,417.18,ST010,BulkMed Supply,600 Industrial Rd,Dallas,TX,75201,USA,12,2024,-102,498
SYN07327,P1116,Tdap Vaccine 2027,vaccine,Vaxilife,TDAP-27A,2028-11-02,2027-09-22,602,251,2027-10-13,19.36438663166657,4860.46,ST041,Vaccine Depot,4201 Health Pkwy,Dallas,TX,75231,USA,10,2027,945,-538
SYN07328,P1175,Calcium+D3 600mg/400IU,supplement,NutriHealth,CALD3-2402D,2026-02-24,2024-03-23,66,7,2024-04-04,10.510941399228866,73.58,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,4,2024,-37,740
SYN07329,P1379,Estradiol 1mg,hormone,FemCare Pharma,EST-2401B,2026-04-30,2024-06-16,16,2,2024-06-16,56.47451484532136,112.95,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,6,2024,28,655
SYN07330,P1012,Prednisone 20mg,hormone,EndoLife Corp,PRD-23P-012,2025-09-10,2024-08-02,25,1,2024-08-16,22.865683096814205,22.87,ST012,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401,USA,8,2024,-204,608
SYN07331,P1014,Metformin 500mg,antidiabetic,MediCore Labs,MET-24M-014,2026-09-04,2025-07-28,240,11,2025-08-16,7.924871957481031,87.17,ST014,UrbanMeds,90 7th Ave,New York,NY,10001,USA,8,2025,155,248
SYN07332,P1092,Levothyroxine 75mcg,hormone,ThyroGenix,LEV-23F,2028-01-21,2026-01-21,19,3,2026-04-09,35.428002559480944,106.28,ST027,Care Max Pharmacy,9212 Pinecrest Rd,Columbia,SC,29223,USA,4,2026,659,71
SYN07333,P1112,Metformin 500mg,other,GlucoWell,MET-24A,2028-02-20,2027-02-06,183,12,2027-02-06,9.89901452613533,118.79,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,2,2027,689,-310
SYN07334,P1043,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-2402B,2026-01-18,2024-12-12,206,7,2025-01-06,13.08773499960449,91.61,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,1,2025,-74,476
SYN07335,P1086,Vitamin C 1000mg,supplement,NutriHealth,VC-2403C,2025-03-24,2024-03-05,86,5,2024-03-03,11.09383549475734,55.47,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,3,2024,-374,758
SYN07336,P1124,Pneumococcal Vaccine,vaccine,Vaxilife,PNEU-27A,2029-01-04,2027-10-29,1008,399,2027-11-16,21.041841157111342,8395.69,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,11,2027,1008,-575
SYN07337,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2026-02-04,2024-11-29,94,4,2024-12-14,12.733806101884552,50.94,ST002,Care Max,200 Main Ave,Raleigh,NC,27601,USA,12,2024,-57,489
SYN07338,P1008,Aspirin 81mg,analgesic,HealWell Pharma,ASP-24A-008,2026-05-16,2025-04-13,83,3,2025-04-28,6.1773751955932905,18.53,ST008,MedCity Pharmacy,321 Willow Rd,Columbus,OH,43215,USA,4,2025,44,354
SYN07339,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-12,2024-10-07,108,10,2024-10-18,7.527035644666959,75.27,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,10,2024,193,542
SYN07340,P1166,Azithromycin 250mg,antibiotic,HealWell Pharma,AZI-24D,2026-03-22,2025-03-05,56,5,2025-03-15,17.323168221408302,86.62,ST020,Lakeview Pharmacy,21 Lake Dr,Minneapolis,MN,55401,USA,3,2025,-11,393
SYN07341,P1042,Hydroxyzine 10mg,antihistamine,AllergyFree Ltd,HYZ-24C-042,2026-03-19,2025-02-11,44,4,2025-02-26,15.914853684976311,63.66,ST041,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,2,2025,-14,415
SYN07342,P1028,Simvastatin 20mg,statin,MediCore Labs,SIM-24S-028,2026-10-19,2025-09-05,116,6,2025-09-27,9.748314032508132,58.49,ST028,Lakeside Pharmacy,113 Lakeside Dr,Rochester,NY,14614,USA,9,2025,200,209
SYN07343,P1084,Loratadine 10mg,antihistamine,Allergonix,LOR-24A,2027-07-21,2026-08-07,67,7,2026-09-10,9.490930235436691,66.44,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,9,2026,475,-127
SYN07344,P1467,Tums Antacid 500mg,antacid,GastroCare,TUMS-2404D,2026-12-25,2024-11-27,353,49,2024-12-13,6.940532410956157,340.09,ST010,Giant Chemist,77 Commerce Blvd,Dallas,TX,75204,USA,12,2024,267,491
SYN07345,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-08-27,2026-08-17,104,8,2026-08-26,8.399102687008439,67.19,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,8,2026,512,-137
SYN07346,P1065,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-24B,2025-09-27,2024-09-19,111,7,2024-09-26,13.321379229746224,93.25,ST012,Wellness Chemist,44 Main St,Nashville,TN,37211,USA,9,2024,-187,560
SYN07347,P1255,Multivitamin Adult,supplement,NutriHealth Inc,MVA-24D,2027-07-13,2026-06-23,222,15,2026-06-18,9.2558762180398,138.84,ST029,Vibrant Life,1212 Grand Rd,Indianapolis,IN,46204,USA,6,2026,467,-82
SYN07348,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2026-01-28,2024-11-25,80,2,2024-12-03,12.547382984255531,25.09,ST002,Care Max,200 Main Ave,Raleigh,NC,27601,USA,12,2024,-64,493
SYN07349,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-09-20,2026-10-06,102,7,2027-01-05,8.68247918071666,60.78,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,1,2027,536,-187
SYN07350,P1038,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24P-038,2026-11-07,2025-08-31,193,8,2025-09-13,7.042981280826691,56.34,ST038,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,9,2025,219,214
SYN07351,P1095,Lisinopril 10mg,other,CardioPlus,LIS-25B,2028-03-28,2027-03-23,69,6,2027-03-25,14.358578577976642,86.15,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,3,2027,726,-355
SYN07352,P1411,Montelukast 10mg,antihistamine,RespiraMed,MON-24M,2027-06-15,2026-06-09,62,4,2026-06-13,14.456742750206065,57.83,ST045,Superior Rx,640 7th St,Cleveland,OH,44113,USA,6,2026,439,-68
SYN07353,P1403,Probiotic Complex,supplement,NutriHealth Inc,PROB-24B,2026-09-09,2025-08-08,177,13,2025-08-14,15.738987980978902,204.61,ST044,Vibrant Life,1212 Grand Rd,Indianapolis,IN,46204,USA,8,2025,160,237
SYN07354,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-10-24,2024-11-08,132,9,2024-11-11,13.872858457479657,124.86,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,11,2024,-160,510
SYN07355,P1092,Levothyroxine 75mcg,hormone,ThyroGenix,LEV-23F,2028-01-27,2026-01-09,17,2,2026-04-03,37.72859652034899,75.46,ST027,Care Max Pharmacy,9212 Pinecrest Rd,Columbia,SC,29223,USA,4,2026,665,83
SYN07356,P1128,Calcium Carbonate 500mg,antacid,DigestiveCare,CAC-24A,2028-02-13,2027-02-14,150,9,2027-02-10,6.627768624388305,59.65,ST015,Care Max,55 Maple Blvd,San Diego,CA,92101,USA,2,2027,682,-318
SYN07357,P1478,Fluticasone Nasal Spray,antihistamine,AllergyFree Labs,FLU-2402X,2025-12-21,2024-11-30,56,6,2024-12-13,14.029908336492593,84.18,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,12,2024,-102,488
SYN07358,P1105,Cetirizine 10mg,antihistamine,AllergyFree Labs,CET-2404F,2026-05-28,2024-05-07,60,2,2024-05-21,7.701084278871502,15.4,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,5,2024,56,695
SYN07359,P1623,Omega-3 Fish Oil,supplement,NutriHealth,OMG3-2402Q,2026-03-25,2024-01-28,110,7,2024-02-19,13.622675522929386,95.36,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,2,2024,-8,795
SYN07361,P1534,Salbutamol 2mg,bronchodilator,Airways Pharmaceuticals,SAL-2404A,2026-04-18,2024-04-09,39,1,2024-04-12,15.716971754977257,15.72,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,4,2024,16,723
SYN07362,P1026,Multivitamin Adult,supplement,NutriHealth Inc,MLT-24B-026,2026-07-20,2025-05-15,138,11,2025-05-29,11.150744024964355,122.66,ST026,Northside Drugs,201 North St,Baltimore,MD,21201,USA,5,2025,109,322
SYN07363,P1421,Melatonin 5mg,supplement,NutriHealth,MEL-2402E,2025-11-01,2024-11-01,106,6,2024-11-17,7.298751001229629,43.79,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,11,2024,-152,517
SYN07364,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-08-28,2024-08-15,122,5,2024-09-15,9.636836861526684,48.18,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,9,2024,-217,595
SYN07365,P1008,Aspirin 81mg,analgesic,HealWell Pharma,ASP-24A-008,2026-05-16,2025-04-03,78,3,2025-05-07,6.311654297583504,18.93,ST008,MedCity Pharmacy,321 Willow Rd,Columbus,OH,43215,USA,5,2025,44,364
SYN07366,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-04-30,2027-04-04,101,9,2027-05-08,7.116483738522841,64.05,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,5,2027,759,-367
SYN07367,P1490,Zinc Gluconate 50mg,supplement,NutriHealth,ZIN-2401G,2025-11-19,2024-11-10,124,6,2024-11-04,6.860235133373097,41.16,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,11,2024,-134,508
SYN07368,P1044,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24A-044,2026-12-10,2025-11-09,130,8,2025-11-20,9.718810935649472,77.75,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2025,252,144
SYN07369,P1108,Pantoprazole 40mg,antacid,DigestAid Corp,PAN-25B,2028-08-03,2027-07-27,131,9,2027-08-20,13.570129705126387,122.13,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206,USA,8,2027,854,-481
SYN07370,P1007,Fish Oil 1000mg,supplement,NutriHealth Inc.,FOIL-23B,2026-12-03,2025-11-09,49,6,2025-12-13,9.36563719748528,56.19,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,12,2025,245,144
SYN07371,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-10-06,2024-08-05,119,5,2024-09-04,9.332348938507526,46.66,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,9,2024,-178,605
SYN07372,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-04-26,2025-01-26,114,7,2025-02-15,7.923598425669374,55.47,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,24,431
SYN07373,P1051,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-23C,2025-10-03,2024-08-07,47,7,2025-03-22,8.632962463202437,60.43,ST021,HealthFirst Pharmacy,123 Elm St,Nashville,TN,37209,USA,3,2025,-181,603
SYN07374,P1106,Rabeprazole 20mg,antacid,DigestAid Corp,RAB-24B,2027-12-28,2026-12-24,217,16,2027-01-19,12.495294681002797,199.92,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605,USA,1,2027,635,-266
SYN07375,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-10-18,2024-11-01,136,8,2024-11-03,13.459013830354342,107.67,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,11,2024,-166,517
SYN07376,P1128,Calcium Carbonate 500mg,antacid,DigestiveCare,CAC-24A,2028-02-22,2027-02-16,153,10,2027-02-12,6.65871981258612,66.59,ST015,Care Max,55 Maple Blvd,San Diego,CA,92101,USA,2,2027,691,-320
SYN07377,P1549,Rosuvastatin 10mg,lipid-lowering,CardioGen,ROS-2402B,2026-03-26,2024-03-01,68,4,2024-03-04,23.44151229378076,93.77,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,-7,762
SYN07378,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-01-24,2027-02-19,33,2,2027-03-01,7.274381942651516,14.55,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,662,-323
SYN07379,P1027,Calcium Carbonate 500mg,antacid,DigestAid Corp,CAL-24D,2027-09-08,2026-07-11,154,26,2026-07-19,6.246359513246596,162.41,ST026,Giant Chemist,7800 Sunrise Blvd,Citrus Heights,CA,95610,USA,7,2026,524,-100
SYN07380,P1704,Docusate Sodium 100mg,laxative,GutRelief,DOC-2402A,2025-11-21,2024-12-04,69,4,2024-12-04,6.227050824125159,24.91,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,12,2024,-132,484
SYN07381,P1697,Paracetamol 500mg,analgesic,HealWell Pharma,PARA-2404D,2026-09-15,2024-07-23,159,8,2024-08-11,8.337776625461567,66.7,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,8,2024,166,618
SYN07382,P1192,Prednisone 20mg,hormone,Steroidex Inc.,PRD-2403A,2026-01-27,2024-12-15,32,1,2024-12-12,38.566951563425725,38.57,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,12,2024,-65,473
SYN07383,P1262,Diphenhydramine 25mg,antihistamine,Allergy Solutions,DIP-24A,2026-03-20,2025-03-24,79,6,2025-04-13,7.632287722671704,45.79,ST030,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002,USA,4,2025,-13,374
SYN07384,P1078,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-25A,2028-10-14,2027-11-19,126,10,2027-11-16,17.119353539602642,171.19,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,11,2027,926,-596
SYN07385,P1049,Vitamin B6 50mg,supplement,NutriHealth Inc,VB6-24B-049,2026-06-23,2025-06-22,72,4,2025-06-25,6.739848819392747,26.96,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,6,2025,82,284
SYN07386,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2028-01-22,2026-12-29,77,4,2027-01-11,8.476328579543088,33.91,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,1,2027,660,-271
SYN07387,P1034,Hydroxyzine 25mg,antihistamine,AllergyFree Ltd,HYZ-24C-034,2026-05-17,2025-05-13,57,2,2025-05-21,12.979940963025992,25.96,ST034,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301,USA,5,2025,45,324
SYN07388,P1444,Cholecalciferol 2000IU,supplement,NutriHealth,CHO-2405C,2026-10-15,2024-09-22,94,7,2024-10-07,10.221715618349602,71.55,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,10,2024,196,557
